cpmPriceInEuro;semanticSegmentProviderId;semanticSegmentTypeId;semanticSegmentName;description;parentId;parentIds;isRoot;hasChildren;semanticSegmentId;semanticSegmentProviderName;semanticSegmentTypeName;semanticSegmentNameClean;levels
0.15;7;7;Men's Jumpsuits;;2220.0;[2220, 2209, 2075, 1920];False;False;2224;sirdata;standard;men's jumpsuits;['men', 's jumpsuits']
0.15;7;7;Men's Lace Up shoes;;2296.0;[2296, 2277, 1920];False;False;2300;sirdata;standard;men's lace up shoes;['men', 's lace up shoes']
0.15;7;7;Men's Leather Jackets;;2097.0;[2097, 2084, 2075, 1920];False;False;2098;sirdata;standard;men's leather jackets;['men', 's leather jackets']
0.15;7;7;Men's Leggings;;2226.0;[2226, 2209, 2075, 1920];False;False;2228;sirdata;standard;men's leggings;['men', 's leggings']
0.15;7;7;Men's Lingerie;;2248.0;[2248, 2244, 2075, 1920];False;False;2249;sirdata;standard;men's lingerie;['men', 's lingerie']
0.15;7;7;Men's Loafers;;2302.0;[2302, 2277, 1920];False;False;2306;sirdata;standard;men's loafers;['men', 's loafers']
0.15;7;7;Men's Luxury Watches;;2336.0;[2336, 2335, 1920];False;False;2337;sirdata;standard;men's luxury watches;['men', 's luxury watches']
0.15;7;7;Men's Necklaces;;2003.0;[2003, 1987, 1921, 1920];False;False;2004;sirdata;standard;men's necklaces;['men', 's necklaces']
0.25;18;7;Men's Outerwear (IAB 586);(Fashion > Men > Clothing > Outerwear) Articles, news and reference to men's outerwear including coats and jackets.;20516.0;[20516];False;False;20535;grapeshotv2;standard;men's outerwear;['men', 's outerwear']
0.15;7;7;Men's Pants;;2231.0;[2231, 2209, 2075, 1920];False;False;2235;sirdata;standard;men's pants;['men', 's pants']
0.15;7;7;Men's Plus Size Clothing;;2273.0;[2273, 1920];False;False;2274;sirdata;standard;men's plus size clothing;['men', 's plus size clothing']
0.15;7;7;Men's Pocket Watches;;2040.0;[2040, 2031, 1921, 1920];False;False;2044;sirdata;standard;men's pocket watches;['men', 's pocket watches']
0.15;7;7;Men's Polos;;2196.0;[2196, 2180, 2075, 1920];False;False;2197;sirdata;standard;men's polos;['men', 's polos']
0.15;7;7;Men's Pullovers;;2156.0;[2156, 2139, 2075, 1920];False;False;2158;sirdata;standard;men's pullovers;['men', 's pullovers']
0.15;7;7;Men's Quilted Jackets;;2101.0;[2101, 2084, 2075, 1920];False;False;2102;sirdata;standard;men's quilted jackets;['men', 's quilted jackets']
0.15;7;7;Men's Racquets;;4571.0;[4571, 4554, 4550, 4265];False;False;4577;sirdata;standard;men's racquets;['men', 's racquets']
0.15;7;7;Men's Rain Coats;;2104.0;[2104, 2084, 2075, 1920];False;False;2105;sirdata;standard;men's rain coats;['men', 's rain coats']
0.15;7;7;Men's Rings;;2007.0;[2007, 1987, 1921, 1920];False;False;2008;sirdata;standard;men's rings;['men', 's rings']
0.15;7;7;Men's Sandals & Flip Flops;;2311.0;[2311, 2277, 1920];False;False;2315;sirdata;standard;men's sandals & flip flops;['men', 's sandals & flip flops']
0.15;7;7;Men's Satchels & Briefcases;;1938.0;[1938, 1922, 1921, 1920];False;False;1939;sirdata;standard;men's satchels & briefcases;['men', 's satchels & briefcases']
0.15;7;7;Men's Scarves;;2016.0;[2016, 1921, 1920];False;False;2020;sirdata;standard;men's scarves;['men', 's scarves']
0.15;7;7;Men's Shoes;;2277.0;[2277, 1920];False;False;2308;sirdata;standard;men's shoes;['men', 's shoes']
0.3;4;7;Men's Shoes and Footwear;;8267.0;[8267];False;False;8205;qwarry;standard;men's shoes and footwear;"[""men's shoes and footwear""]"
0.25;18;7;Men's Shoes and Footwear (IAB 589);(Fashion > Men > Shoes) Articles, news and reference to men's shoes and footwear.;20516.0;[20516];False;False;20538;grapeshotv2;standard;men's shoes and footwear;['men', 's shoes and footwear']
0.15;7;7;Men's Shorts;;2237.0;[2237, 2209, 2075, 1920];False;False;2241;sirdata;standard;men's shorts;['men', 's shorts']
0.15;7;7;Men's Shrugs;;2160.0;[2160, 2139, 2075, 1920];False;False;2162;sirdata;standard;men's shrugs;['men', 's shrugs']
0.15;7;7;Men's Skincare;;2896.0;[2896, 2884];False;True;2908;sirdata;standard;men's skincare;['men', 's skincare']
0.15;7;7;Men's Sleepwear;;2130.0;[2130, 2075, 1920];False;False;2134;sirdata;standard;men's sleepwear;['men', 's sleepwear']
0.15;7;7;Men's Slippers;;2317.0;[2317, 2277, 1920];False;False;2321;sirdata;standard;men's slippers;['men', 's slippers']
0.15;7;7;Men's Sneakers;;2323.0;[2323, 2277, 1920];False;False;2327;sirdata;standard;men's sneakers;['men', 's sneakers']
0.15;7;7;Men's Socks;;2252.0;[2252, 2244, 2075, 1920];False;False;2256;sirdata;standard;men's socks;['men', 's socks']
0.3;4;7;Men's Sportswear;;8267.0;[8267];False;False;8090;qwarry;standard;men's sportswear;"[""men's sportswear""]"
0.25;18;7;Men's Sportswear (IAB 587);(Fashion > Men > Clothing > Sportswear) Articles, news and reference to men's sportswear.;20516.0;[20516];False;False;20536;grapeshotv2;standard;men's sportswear;['men', 's sportswear']
0.15;7;7;Men's Streetwear & Casual Apparel;;2136.0;[2136, 2075, 1920];False;False;2137;sirdata;standard;men's streetwear & casual apparel;['men', 's streetwear & casual apparel']
0.15;7;7;Men's Suits;;2080.0;[2080, 2079, 2075, 1920];False;False;2081;sirdata;standard;men's suits;['men', 's suits']
0.15;7;7;Men's Sunglasses;;2022.0;[2022, 1921, 1920];False;False;2026;sirdata;standard;men's sunglasses;['men', 's sunglasses']
0.15;7;7;Men's Sweaters;;2139.0;[2139, 2075, 1920];False;False;2155;sirdata;standard;men's sweaters;['men', 's sweaters']
0.15;7;7;Men's Sweatshirts;;2164.0;[2164, 2139, 2075, 1920];False;False;2166;sirdata;standard;men's sweatshirts;['men', 's sweatshirts']
0.15;7;7;Men's Swimming Suits;;4675.0;[4675, 4670, 4642, 4265];False;False;4676;sirdata;standard;men's swimming suits;['men', 's swimming suits']
0.15;7;7;Men's Swimwear;;2173.0;[2173, 2075, 1920];False;False;2177;sirdata;standard;men's swimwear;['men', 's swimwear']
0.15;7;7;Men's Tank Tops;;2205.0;[2205, 2180, 2075, 1920];False;False;2206;sirdata;standard;men's tank tops;['men', 's tank tops']
0.15;7;7;Men's Tights;;2258.0;[2258, 2244, 2075, 1920];False;False;2262;sirdata;standard;men's tights;['men', 's tights']
0.15;7;7;Men's Tops;;2180.0;[2180, 2075, 1920];False;False;2195;sirdata;standard;men's tops;['men', 's tops']
0.15;7;7;Men's Tote Bags;;1943.0;[1943, 1922, 1921, 1920];False;False;1944;sirdata;standard;men's tote bags;['men', 's tote bags']
0.15;7;7;Men's Trench Coats;;2107.0;[2107, 2084, 2075, 1920];False;False;2108;sirdata;standard;men's trench coats;['men', 's trench coats']
0.15;7;7;Men's Trousers;;2209.0;[2209, 2075, 1920];False;False;2230;sirdata;standard;men's trousers;['men', 's trousers']
0.15;7;7;Men's T-Shirts;;2199.0;[2199, 2180, 2075, 1920];False;False;2203;sirdata;standard;men's t-shirts;['men', 's t-shirts']
0.15;7;7;Men's Turtlenecks;;2168.0;[2168, 2139, 2075, 1920];False;False;2170;sirdata;standard;men's turtlenecks;['men', 's turtlenecks']
0.15;7;7;Men's Tuxedos;;2080.0;[2080, 2079, 2075, 1920];False;False;2082;sirdata;standard;men's tuxedos;['men', 's tuxedos']
0.15;7;7;Men's Underwear;;2244.0;[2244, 2075, 1920];False;False;2251;sirdata;standard;men's underwear;['men', 's underwear']
0.3;4;7;Men's Underwear and Sleepwear;;8267.0;[8267];False;False;8204;qwarry;standard;men's underwear and sleepwear;"[""men's underwear and sleepwear""]"
0.25;18;7;Men's Underwear and Sleepwear (IAB 588);(Fashion > Men > Clothing > Underwear) Articles, news and reference to men's underwear and sleepwear.;20516.0;[20516];False;False;20537;grapeshotv2;standard;men's underwear and sleepwear;['men', 's underwear and sleepwear']
0.15;7;7;Men's Waist Coats;;2110.0;[2110, 2084, 2075, 1920];False;False;2111;sirdata;standard;men's waist coats;['men', 's waist coats']
0.15;7;7;Men's Wallets & Card Cases;;2028.0;[2028, 1921, 1920];False;False;2029;sirdata;standard;men's wallets & card cases;['men', 's wallets & card cases']
0.15;7;7;Men's Watch Bands & Accessories;;2046.0;[2046, 2031, 1921, 1920];False;False;2050;sirdata;standard;men's watch bands & accessories;['men', 's watch bands & accessories']
0.15;7;7;Men's Watches;;2031.0;[2031, 1921, 1920];False;False;2039;sirdata;standard;men's watches;['men', 's watches']
0.15;7;7;Men's Water Shoes;;4679.0;[4679, 4670, 4642, 4265];False;False;4680;sirdata;standard;men's water shoes;['men', 's water shoes']
0.15;7;7;Men's Wedding Rings;;2009.0;[2009, 2007, 1987, 1921, 1920];False;False;2010;sirdata;standard;men's wedding rings;['men', 's wedding rings']
0.15;7;7;Men's Wetsuits;;4682.0;[4682, 4670, 4642, 4265];False;False;4683;sirdata;standard;men's wetsuits;['men', 's wetsuits']
0.15;7;7;Men's Windcheaters;;2113.0;[2113, 2084, 2075, 1920];False;False;2114;sirdata;standard;men's windcheaters;['men', 's windcheaters']
0.3;4;7;Mental Health;;8141.0;[8141];False;False;8144;qwarry;standard;mental health;['mental health']
0.2;7;7;Mercedes;;3030.0;[3030, 3023];False;False;3054;sirdata;standard;mercedes;['mercedes']
0.3;4;7;Mergers and Acquisitions;;8263.0;[8263];False;False;7964;qwarry;standard;mergers and acquisitions;['mergers and acquisitions']
0.25;18;7;Mergers and Acquisitions (IAB 68);(Business and Finance > Business > Banking > M&A) Articles, news and references to M&A activities, legal issues, transactions, stock transference, asset and equity ownership transfers including friendly and hostile takeovers, valuations, advisory firms, p;20276.0;[20276];False;False;20296;grapeshotv2;standard;mergers and acquisitions;['mergers and acquisitions']
0.3;4;7;Metals Industry;;8263.0;[8263];False;False;7968;qwarry;standard;metals industry;['metals industry']
0.25;18;7;Metals Industry (IAB 107);(Business and Finance > Industries > Metals) Articles, news and reference to the business of metals production including mining, processing, production and trade.;20276.0;[20276];False;False;20405;grapeshotv2;standard;metals industry;['metals industry']
0.15;7;7;Mexican Cuisine Recipes;;3378.0;[3378, 3364, 3338];False;False;3389;sirdata;standard;mexican cuisine recipes;['mexican cuisine recipes']
0.25;18;7;Mexican Politics;(Politics > Mexian) Articles, news and reference to Mexican politics, politicians and political parties.;20738.0;[20738];False;False;20764;grapeshotv2;standard;mexican politics;['mexican politics']
0.15;7;7;Mexican Restaurants;;3419.0;[3419, 3364, 3338];False;False;3430;sirdata;standard;mexican restaurants;['mexican restaurants']
0.15;7;7;Mexico;;12520.0;[12520, 4721];False;True;12516;sirdata;standard;mexico;['mexico']
0.15;7;7;Mexico;;4975.0;[4975, 4736, 4721];False;True;4992;sirdata;standard;mexico;['mexico']
0.15;7;7;Miami;;4995.0;[4995, 4975, 4736, 4721];False;False;4996;sirdata;standard;miami;['miami']
0.15;7;7;Mice;;3665.0;[3665, 3607, 3440];False;False;3673;sirdata;standard;mice;['mice']
0.15;7;7;Micro-blogging Platforms;;3599.0;[3599, 3493, 3440];False;False;3602;sirdata;standard;micro-blogging platforms;['micro-blogging platforms']
0.3;4;7;Microcar;;8264.0;[8264];False;False;7932;qwarry;standard;microcar;['microcar']
0.25;18;7;Microcar (IAB 12);(Auto > Styles > Microcar) Articles, reviews and listings about microcars.;20173.0;[20173];False;False;20218;grapeshotv2;standard;microcar;['microcar']
0.15;7;7;Microcar Insurance;;2879.0;[2879, 2851, 2812];False;False;2882;sirdata;standard;microcar insurance;['microcar insurance']
0.15;7;7;Micronesia;;5000.0;[5000, 4736, 4721];False;False;5008;sirdata;standard;micronesia;['micronesia']
0.15;7;7;Microphones;;2496.0;[2496, 2428, 2419, 2341];False;False;2506;sirdata;standard;microphones;['microphones']
0.15;7;7;Microphones;;2480.0;[2480, 2428, 2419, 2341];False;False;2485;sirdata;standard;microphones;['microphones']
0.15;7;7;Microphones for Drums;;2438.0;[2438, 2428, 2419, 2341];False;False;2447;sirdata;standard;microphones for drums;['microphones for drums']
0.15;7;7;Microsoft;;2616.0;[2616, 2579];False;True;2617;sirdata;standard;microsoft;['microsoft']
0.15;7;7;Microsoft Smartphones;;3498.0;[3498, 3495, 3493, 3440];False;False;3523;sirdata;standard;microsoft smartphones;['microsoft smartphones']
0.15;7;7;Microsoft Tablets;;3544.0;[3544, 3495, 3493, 3440];False;False;3560;sirdata;standard;microsoft tablets;['microsoft tablets']
0.15;7;7;Microwave Ovens;;3813.0;[3813, 3800, 3735, 3722];False;False;3822;sirdata;standard;microwave ovens;['microwave ovens']
0.15;7;7;Middle East;;4736.0;[4736, 4721];False;True;4955;sirdata;standard;middle east;['middle east']
0.15;7;7;MIDI Equipment;;2496.0;[2496, 2428, 2419, 2341];False;False;2507;sirdata;standard;midi equipment;['midi equipment']
0.15;7;7;MIDI Master Keyboards;;2466.0;[2466, 2428, 2419, 2341];False;False;2474;sirdata;standard;midi master keyboards;['midi master keyboards']
0.15;7;7;Migraine;;4069.0;[4069];False;False;4077;sirdata;standard;migraine;['migraine']
0.15;7;7;Milan;;4902.0;[4902, 4845, 4736, 4721];False;False;4903;sirdata;standard;milan;['milan']
0.6;10;7;Milano - IT;;18501.0;[18501, 18196, 18194];False;False;18503;adlede;standard;milano - it;['milano', 'it']
0.15;7;7;Military & Law Enforcement;;3215.0;[3215, 3162];False;False;3216;sirdata;standard;military & law enforcement;['military', 'law enforcement']
0.15;7;7;Milk;;3364.0;[3364, 3338];False;False;3415;sirdata;standard;milk;['milk']
0.15;7;7;Minecraft;;2581.0;[2581, 2579];False;False;2597;sirdata;standard;minecraft;['minecraft']
0.15;7;7;Mini;;3030.0;[3030, 3023];False;False;3055;sirdata;standard;mini;['mini']
0.15;7;7;Mini PC;;3609.0;[3609, 3608, 3607, 3440];False;False;3633;sirdata;standard;mini pc;['mini pc']
0.15;7;7;Minimalism;;12875.0;[12875, 12870];False;False;4257;sirdata;standard;minimalism;['minimalism']
0.3;4;7;Minivan;;8264.0;[8264];False;False;7934;qwarry;standard;minivan;['minivan']
0.25;18;7;Minivan (IAB 13);(Auto > Styles > Minivan) Articles, reviews and listings tangentially about minivans.;20173.0;[20173];False;False;20221;grapeshotv2;standard;minivan;['minivan']
0.15;7;7;Minivans and Vans;;2681.0;[2681, 2679, 2670];False;False;2694;sirdata;standard;minivans and vans;['minivans and vans']
0.15;7;7;Mirrorless Compact Cameras;;3449.0;[3449, 3443, 3440];False;False;3459;sirdata;standard;mirrorless compact cameras;['mirrorless compact cameras']
0.15;7;7;Mirrors;;3737.0;[3737, 3736, 3735, 3722];False;False;3742;sirdata;standard;mirrors;['mirrors']
0.15;7;7;Misc Music Software;;2489.0;[2489, 2428, 2419, 2341];False;False;2492;sirdata;standard;misc music software;['misc music software']
0.15;7;7;Miscellaneous Stringed Instruments;;2451.0;[2451, 2428, 2419, 2341];False;False;2461;sirdata;standard;miscellaneous stringed instruments;['miscellaneous stringed instruments']
0.15;7;7;Mixing Desks for PA;;2480.0;[2480, 2428, 2419, 2341];False;False;2486;sirdata;standard;mixing desks for pa;['mixing desks for pa']
0.15;7;7;Mixology & Bartending;;3344.0;[3344, 3340, 3339, 3338];False;False;12558;sirdata;standard;mixology & bartending;['mixology', 'bartending']
0.15;7;7;MMO Games;Massively multiplayer online game;2581.0;[2581, 2579];False;False;2598;sirdata;standard;mmo games;['mmo games']
0.25;18;7;MMOs (IAB 696);(Video Gaming > Genres > MMO) Articles, reviews and listings of games featuring gameplay for multiple players simultaneously, often in single or persistent open worlds or multiple game worlds. Also including articles relating to virtual economies, MMO tec;20998.0;[20998];False;False;21011;grapeshotv2;standard;mmos;['mmos']
0.15;7;7;Mobile Applications;;3599.0;[3599, 3493, 3440];False;False;3603;sirdata;standard;mobile applications;['mobile applications']
0.15;7;7;Mobile Banking Apps;;2825.0;[2825, 2813, 2812];False;False;2845;sirdata;standard;mobile banking apps;['mobile banking apps']
0.15;7;7;Mobile Devices & Accessories;;3493.0;[3493, 3440];False;True;3495;sirdata;standard;mobile devices & accessories;['mobile devices', 'accessories']
0.3;4;7;Mobile Games;;8272.0;[8272];False;False;8254;qwarry;standard;mobile games;['mobile games']
0.25;18;7;Mobile Games (IAB 683);(Video Gaming > Mobile) Articles, news and reference to games played primarily on mobile phones, including those on iPhones, Android phones and other mobile operating systems.;20998.0;[20998];False;False;21019;grapeshotv2;standard;mobile games;['mobile games']
0.15;7;7;Mobile Phone Insurance;;2851.0;[2851, 2812];False;False;2868;sirdata;standard;mobile phone insurance;['mobile phone insurance']
0.15;7;7;Mocktails;;12519.0;[12519, 3339, 3338];False;False;12536;sirdata;standard;mocktails;['mocktails']
0.15;7;7;Model Cars;;2373.0;[2373, 2354, 2341];False;False;2374;sirdata;standard;model cars;['model cars']
0.15;7;7;Model Making;;2354.0;[2354, 2341];False;True;2373;sirdata;standard;model making;['model making']
0.15;7;7;Model Rocketry;;2373.0;[2373, 2354, 2341];False;False;2375;sirdata;standard;model rocketry;['model rocketry']
0.25;18;7;Model Toys (IAB 242);(Hobby > Models) Stories, articles and reference to model toys, automative vehicles, aircraft, trains and railways, ships, and model figures.;20634.0;[20634];False;False;20664;grapeshotv2;standard;model toys;['model toys']
0.15;7;7;Model Trains;;2373.0;[2373, 2354, 2341];False;False;2376;sirdata;standard;model trains;['model trains']
0.15;7;7;Modem & Router;;3665.0;[3665, 3607, 3440];False;False;3674;sirdata;standard;modem & router;['modem', 'router']
0.25;18;7;Modern Art (IAB 207);(Fineart > Modern Art) Stories, articles, guides and references related to modern art from the 19th century to the 1970s, including modern art movements, artists, auctions, as well as exhibits, degrees, courses and programs.;20560.0;[20560];False;False;20565;grapeshotv2;standard;modern art;['modern art']
0.15;7;7;Moisturisers;;2998.0;[2998, 2985, 2927, 2884];False;False;3005;sirdata;standard;moisturisers;['moisturisers']
0.15;7;7;Moldova;;4845.0;[4845, 4736, 4721];False;False;4913;sirdata;standard;moldova;['moldova']
0.15;7;7;Monaco;;4845.0;[4845, 4736, 4721];False;False;4914;sirdata;standard;monaco;['monaco']
0.15;7;7;Money Transfers;;2825.0;[2825, 2813, 2812];False;False;2846;sirdata;standard;money transfers;['money transfers']
0.15;7;7;Mongolia;;4805.0;[4805, 4798, 4736, 4721];False;False;4811;sirdata;standard;mongolia;['mongolia']
0.15;7;7;Monitors;;3665.0;[3665, 3607, 3440];False;True;3675;sirdata;standard;monitors;['monitors']
0.15;7;7;Monitors Accessories;;3675.0;[3675, 3665, 3607, 3440];False;False;3681;sirdata;standard;monitors accessories;['monitors accessories']
0.15;7;7;Monoprix;;3115.0;[3115, 3023];False;False;3140;sirdata;standard;monoprix;['monoprix']
0.15;7;7;Montenegro;;4845.0;[4845, 4736, 4721];False;False;4915;sirdata;standard;montenegro;['montenegro']
0.15;7;7;Montpellier;;4867.0;[4867, 4845, 4736, 4721];False;False;4877;sirdata;standard;montpellier;['montpellier']
0.6;10;7;Montpellier - FR;;18629.0;[18629, 12881, 12880];False;False;18633;adlede;standard;montpellier - fr;['montpellier', 'fr']
0.15;7;7;Moroccan Cuisine Recipes;;3378.0;[3378, 3364, 3338];False;False;3390;sirdata;standard;moroccan cuisine recipes;['moroccan cuisine recipes']
0.15;7;7;Moroccan Restaurants;;3419.0;[3419, 3364, 3338];False;False;3431;sirdata;standard;moroccan restaurants;['moroccan restaurants']
0.15;7;7;Morocco;;4769.0;[4769, 4737, 4736, 4721];False;False;4773;sirdata;standard;morocco;['morocco']
0.2;14;7;Mortgage;;17986.0;[17986];False;False;18044;equativ;standard;mortgage;['mortgage']
0.15;7;7;Mortgages;;2825.0;[2825, 2813, 2812];False;False;2847;sirdata;standard;mortgages;['mortgages']
0.15;7;7;Mothers Day;;4027.0;[4027, 3986];False;False;4038;sirdata;standard;mothers day;['mothers day']
